rownames;wage;lwage;sex;shs;hsg;scl;clg;ad;mw;so;we;ne;exp1;exp2;exp3;exp4;occ;occ2;ind;ind2
19669;10.98901099;2.396895772;1;0;0;1;0;0;0;1;0;0;4;0.16;0.064;0.0256;4720;16;5275;9
19673;9.615384615;2.26336438;1;0;1;0;0;0;0;1;0;0;12;1.44;1.728;2.0736;4600;15;8470;18
19678;19.23076923;2.95651156;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;850;2;6970;12
19692;27.08333333;3.298918533;1;0;0;1;0;0;0;1;0;0;24;5.76;13.824;33.1776;3255;10;8190;18
19710;33.65384615;3.516127348;0;0;1;0;0;0;0;1;0;0;44;19.36;85.184;374.8096;7200;20;4670;9
19712;20.08547009;2.999996672;0;0;0;0;0;1;0;1;0;0;1;0.01;0.001;0.0001;2310;8;7860;17
19726;19.23076923;2.95651156;1;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;3255;10;8190;18
19728;4.326923077;1.464856684;0;0;0;1;0;0;0;1;0;0;9.5;0.9025;0.857375;0.81450625;4760;16;4795;9
19729;8.653846154;2.158003864;0;0;1;0;0;0;0;1;0;0;9;0.81;0.729;0.6561;5840;17;6990;12
19730;13.46153846;2.599836616;1;0;0;1;0;0;0;1;0;0;10;1;1;1;2145;7;7590;16
19733;18.26923077;2.905218266;1;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;800;2;7280;14
19741;9.951923077;2.297765807;1;0;0;0;0;1;0;1;0;0;37;13.69;50.653;187.4161;3050;10;9480;22
19744;26.44230769;3.274965292;0;0;0;1;0;0;0;1;0;0;8;0.64;0.512;0.4096;7315;20;770;4
19747;29.62577963;3.388644916;0;0;0;0;0;1;0;1;0;0;35;12.25;42.875;150.0625;230;1;7860;17
19749;16.82692308;2.822980168;0;1;0;0;0;0;0;1;0;0;20;4;8;16;100;1;7070;13
19757;14.42307692;2.668829488;1;0;0;0;1;0;0;1;0;0;9;0.81;0.729;0.6561;310;1;8680;20
19759;40.86538462;3.710283363;0;0;0;0;1;0;0;1;0;0;16;2.56;4.096;6.5536;430;1;9370;22
19761;18.79759615;2.933728998;0;0;1;0;0;0;0;1;0;0;20;4;8;16;4700;16;5790;9
19766;13.67521368;2.615584973;0;0;0;1;0;0;0;1;0;0;20;4;8;16;4700;16;5380;9
19770;40.86538462;3.710283363;1;0;0;1;0;0;0;1;0;0;22;4.84;10.648;23.4256;430;1;7290;14
19771;33.65384615;3.516127348;1;0;1;0;0;0;0;1;0;0;33;10.89;35.937;118.5921;2710;9;6570;11
19776;11.53846154;2.445685937;1;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;5110;17;7590;16
19781;16.82692308;2.822980168;0;0;0;1;0;0;0;1;0;0;34.5;11.9025;41.063625;141.6695063;7010;20;6695;11
19785;9.615384615;2.26336438;1;0;1;0;0;0;0;1;0;0;10;1;1;1;5700;17;7280;14
19788;42.30769231;3.744968921;0;0;0;1;0;0;0;1;0;0;37.5;14.0625;52.734375;197.7539063;7000;20;2290;5
19790;21.63461538;3.074294596;1;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;2630;9;8180;18
19793;17.09401709;2.838728525;0;0;0;0;1;0;0;1;0;0;32;10.24;32.768;104.8576;4700;16;4795;9
19795;31.25;3.442019376;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;4810;16;6990;12
19800;7.692307692;2.040220829;0;0;0;1;0;0;0;1;0;0;7.5;0.5625;0.421875;0.31640625;3930;12;7680;16
19801;52.88461538;3.968112472;0;0;0;0;1;0;0;1;0;0;26;6.76;17.576;45.6976;350;1;8190;18
19819;38.46153846;3.649658741;0;0;0;0;0;1;0;1;0;0;5;0.25;0.125;0.0625;3060;10;8190;18
19821;48.07692308;3.872802292;1;0;0;0;0;1;0;1;0;0;28;7.84;21.952;61.4656;10;1;8570;19
19827;12.01923077;2.486507931;0;0;0;1;0;0;0;1;0;0;4.5;0.2025;0.091125;0.04100625;4850;16;3980;6
19828;49.03846154;3.89260492;1;0;0;0;0;1;0;1;0;0;4;0.16;0.064;0.0256;5600;17;770;4
19829;34.72222222;3.547379892;0;0;0;0;1;0;0;1;0;0;6;0.36;0.216;0.1296;3255;10;8190;18
19847;8.653846154;2.158003864;0;0;1;0;0;0;0;1;0;0;12;1.44;1.728;2.0736;4430;15;8590;19
19848;6.25;1.832581464;0;0;1;0;0;0;0;1;0;0;6;0.36;0.216;0.1296;5300;17;8660;20
19852;14.42307692;2.668829488;0;0;0;0;1;0;0;1;0;0;3;0.09;0.027;0.0081;5940;17;8590;19
19854;31.25;3.442019376;1;0;0;0;0;1;0;1;0;0;6;0.36;0.216;0.1296;3230;10;8080;18
19858;15.38461538;2.733368009;0;0;1;0;0;0;0;1;0;0;9;0.81;0.729;0.6561;5520;17;4870;9
19860;25.96153846;3.256616153;1;0;1;0;0;0;0;1;0;0;29;8.41;24.389;70.7281;4965;16;7870;17
19865;29.02097902;3.368018983;0;0;0;0;0;1;0;1;0;0;16;2.56;4.096;6.5536;4250;14;8590;19
19866;28.84615385;3.361976669;0;0;0;0;1;0;0;1;0;0;4;0.16;0.064;0.0256;2630;9;7370;14
19868;10.76923077;2.376693065;0;0;0;0;1;0;0;1;0;0;3;0.09;0.027;0.0081;2310;8;7860;17
19869;16.82692308;2.822980168;1;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;4040;13;8680;20
19874;30.28846154;3.410766833;0;0;0;0;1;0;0;1;0;0;8;0.64;0.512;0.4096;4850;16;4270;7
19875;20.91346154;3.040393044;1;0;1;0;0;0;0;1;0;0;11;1.21;1.331;1.4641;5400;17;7270;14
19881;28.84615385;3.361976669;0;0;0;1;0;0;0;1;0;0;6.5;0.4225;0.274625;0.17850625;20;1;7380;14
19883;22.03525641;3.092643735;1;0;0;0;0;1;0;1;0;0;8;0.64;0.512;0.4096;3060;10;7970;18
19884;26.44230769;3.274965292;1;0;0;1;0;0;0;1;0;0;16;2.56;4.096;6.5536;5520;17;9470;22
19886;27.88461538;3.328075117;0;0;0;0;1;0;0;1;0;0;5;0.25;0.125;0.0625;110;1;3095;6
19887;17.30769231;2.851151045;1;0;0;1;0;0;0;1;0;0;25;6.25;15.625;39.0625;3600;11;7970;18
19890;39.61538462;3.679217543;1;0;0;1;0;0;0;1;0;0;13;1.69;2.197;2.8561;120;1;6870;12
19891;29.91452991;3.398344313;1;0;0;0;1;0;0;1;0;0;37;13.69;50.653;187.4161;4700;16;5380;9
19892;14.42307692;2.668829488;0;0;0;0;1;0;0;1;0;0;10;1;1;1;6520;19;770;4
19906;21.63461538;3.074294596;1;0;0;1;0;0;0;1;0;0;27.5;7.5625;20.796875;57.19140625;5600;17;8190;18
19931;11.53846154;2.445685937;1;0;1;0;0;0;0;1;0;0;20;4;8;16;5620;17;4970;9
19939;18.75;2.931193752;1;0;0;1;0;0;0;1;0;0;6;0.36;0.216;0.1296;50;1;8690;20
19940;13.73626374;2.620039324;0;0;0;0;0;1;0;1;0;0;3;0.09;0.027;0.0081;4000;13;8680;20
19941;18;2.890371758;0;0;0;1;0;0;0;1;0;0;3;0.09;0.027;0.0081;4110;13;8680;20
19946;9.615384615;2.26336438;0;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;7150;20;8770;21
19951;14.42307692;2.668829488;1;0;1;0;0;0;0;1;0;0;11;1.21;1.331;1.4641;5300;17;8660;20
19953;14.42307692;2.668829488;0;0;1;0;0;0;0;1;0;0;8;0.64;0.512;0.4096;6355;19;770;4
19979;24.03942308;3.179695111;0;0;1;0;0;0;0;1;0;0;37;13.69;50.653;187.4161;4710;16;4490;8
19982;18.26923077;2.905218266;0;0;0;0;1;0;0;1;0;0;4;0.16;0.064;0.0256;5360;17;7580;16
19983;27.77777778;3.324236341;0;0;0;1;0;0;0;1;0;0;7.5;0.5625;0.421875;0.31640625;120;1;6880;12
19987;7.692307692;2.040220829;1;0;1;0;0;0;0;1;0;0;6;0.36;0.216;0.1296;5400;17;9190;21
19988;36.05769231;3.58512022;0;0;1;0;0;0;0;1;0;0;9;0.81;0.729;0.6561;5240;17;4670;9
19994;32.96703297;3.495508061;0;0;1;0;0;0;0;1;0;0;7;0.49;0.343;0.2401;2920;9;6570;11
19995;14.90384615;2.701619311;0;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;5240;17;4970;9
19999;80.12820513;4.383627916;0;0;0;0;1;0;0;1;0;0;26;6.76;17.576;45.6976;2710;9;6670;11
20008;13.94230769;2.634927936;0;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;7200;20;8770;21
20011;9.615384615;2.26336438;1;0;1;0;0;0;0;1;0;0;11;1.21;1.331;1.4641;5700;17;590;3
20012;33.65384615;3.516127348;0;0;0;1;0;0;0;1;0;0;9.5;0.9025;0.857375;0.81450625;3700;12;9470;22
20015;11.09467456;2.406465223;0;0;0;0;1;0;0;1;0;0;5;0.25;0.125;0.0625;630;2;7670;16
20016;26.92307692;3.292983797;0;0;0;0;1;0;0;1;0;0;22;4.84;10.648;23.4256;800;2;7670;16
20031;25.96153846;3.256616153;1;0;0;1;0;0;0;1;0;0;36;12.96;46.656;167.9616;5560;17;6370;10
20035;14.42307692;2.668829488;1;0;0;1;0;0;0;1;0;0;3.5;0.1225;0.042875;0.01500625;710;2;8660;20
20039;21.15384615;3.05182174;1;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;4700;16;5570;9
20041;50.48076923;3.921592456;0;0;0;1;0;0;0;1;0;0;5;0.25;0.125;0.0625;3220;10;7970;18
20044;16.82692308;2.822980168;1;0;0;0;1;0;0;1;0;0;6;0.36;0.216;0.1296;430;1;7490;14
20049;19.23076923;2.95651156;1;0;1;0;0;0;0;1;0;0;12;1.44;1.728;2.0736;3420;10;5070;9
20055;9.615384615;2.26336438;0;0;0;1;0;0;0;1;0;0;6.5;0.4225;0.274625;0.17850625;4010;13;8590;19
20056;14.20048077;2.653275821;1;0;0;0;1;0;0;1;0;0;2;0.04;0.008;0.0016;7020;20;7590;16
20057;10.25641026;2.327902901;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;7020;20;7590;16
20062;11.69230769;2.458931163;1;0;1;0;0;0;0;1;0;0;15;2.25;3.375;5.0625;4760;16;4680;9
20067;9.109311741;2.209297159;1;0;1;0;0;0;0;1;0;0;7;0.49;0.343;0.2401;4600;15;8470;18
20070;7.692307692;2.040220829;0;0;0;1;0;0;0;1;0;0;10.5;1.1025;1.157625;1.21550625;4250;14;9370;22
20077;42.22222222;3.742946675;0;0;0;0;1;0;0;1;0;0;2;0.04;0.008;0.0016;540;2;6990;12
20078;23.07692308;3.138833117;1;0;0;1;0;0;0;1;0;0;3;0.09;0.027;0.0081;4040;13;8680;20
20083;21.63461538;3.074294596;0;0;0;1;0;0;0;1;0;0;9;0.81;0.729;0.6561;7700;21;4970;9
20096;14.90384615;2.701619311;0;0;0;0;0;1;0;1;0;0;4;0.16;0.064;0.0256;430;1;2590;6
20107;38.46153846;3.649658741;0;0;0;1;0;0;0;1;0;0;3.5;0.1225;0.042875;0.01500625;8140;21;6070;10
20111;15.38461538;2.733368009;1;0;0;1;0;0;0;1;0;0;27.5;7.5625;20.796875;57.19140625;5240;17;8680;20
20116;7.211538462;1.975682307;0;0;1;0;0;0;0;1;0;0;13;1.69;2.197;2.8561;6320;19;770;4
20117;9.615384615;2.26336438;1;0;1;0;0;0;0;1;0;0;9;0.81;0.729;0.6561;5700;17;3895;6
20125;12.01923077;2.486507931;0;0;1;0;0;0;0;1;0;0;8;0.64;0.512;0.4096;7750;21;3680;6
20127;25.64102564;3.244193633;1;0;0;0;1;0;0;1;0;0;14;1.96;2.744;3.8416;4920;16;7070;13
20140;11.53846154;2.445685937;1;0;0;1;0;0;0;1;0;0;5.5;0.3025;0.166375;0.09150625;4110;13;8680;20
20163;4.807692308;1.570217199;1;0;0;1;0;0;0;1;0;0;31.5;9.9225;31.255875;98.45600625;4110;13;8680;20
20164;16;2.772588722;0;0;1;0;0;0;0;1;0;0;23;5.29;12.167;27.9841;6420;19;770;4
20198;12.82051282;2.551046452;0;1;0;0;0;0;0;1;0;0;8;0.64;0.512;0.4096;7130;20;7680;16
20200;12.98076923;2.563468972;1;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;5000;17;7970;18
20237;20.19230769;3.005301725;0;0;0;0;1;0;0;1;0;0;17;2.89;4.913;8.3521;3255;10;8190;18
20241;16.82692308;2.822980168;1;0;0;1;0;0;0;1;0;0;10.5;1.1025;1.157625;1.21550625;5860;17;1990;5
20247;10.81730769;2.381147415;0;0;0;1;0;0;0;1;0;0;34;11.56;39.304;133.6336;3740;12;9470;22
20257;26.44230769;3.274965292;0;0;0;0;1;0;0;1;0;0;4;0.16;0.064;0.0256;120;1;6870;12
20258;21.63461538;3.074294596;0;0;0;0;0;1;0;1;0;0;2;0.04;0.008;0.0016;1020;3;7380;14
20262;16.82692308;2.822980168;0;0;0;0;1;0;0;1;0;0;5;0.25;0.125;0.0625;5000;17;9370;22
20267;61.05769231;4.111819193;0;0;0;0;0;1;0;1;0;0;21;4.41;9.261;19.4481;2100;7;9490;22
20268;31.25;3.442019376;1;0;0;0;0;1;0;1;0;0;15;2.25;3.375;5.0625;2200;8;7870;17
20291;21.15384615;3.05182174;0;0;0;0;1;0;0;1;0;0;24;5.76;13.824;33.1776;5000;17;6890;12
20302;36.92307692;3.608836746;1;0;0;0;0;1;0;1;0;0;10;1;1;1;136;1;8680;20
20309;20.19230769;3.005301725;1;0;0;1;0;0;0;1;0;0;26.5;7.0225;18.609625;49.31550625;5940;17;770;4
20326;15.38461538;2.733368009;1;0;0;1;0;0;0;1;0;0;9;0.81;0.729;0.6561;3320;10;7970;18
20340;18.75;2.931193752;1;0;1;0;0;0;0;1;0;0;26;6.76;17.576;45.6976;540;2;6990;12
20341;19.23076923;2.95651156;0;0;0;1;0;0;0;1;0;0;10.5;1.1025;1.157625;1.21550625;9620;22;4470;8
20349;12.01923077;2.486507931;1;0;0;0;1;0;0;1;0;0;5;0.25;0.125;0.0625;5000;17;9170;21
20385;7.451923077;2.00847213;0;0;1;0;0;0;0;1;0;0;16;2.56;4.096;6.5536;4020;13;8680;20
20388;8.547008547;2.145581344;0;0;1;0;0;0;0;1;0;0;32;10.24;32.768;104.8576;4700;16;4970;9
20392;16.82692308;2.822980168;0;0;1;0;0;0;0;1;0;0;32;10.24;32.768;104.8576;4700;16;4970;9
20393;42.30769231;3.744968921;0;0;0;1;0;0;0;1;0;0;21.5;4.6225;9.938375;21.36750625;4920;16;7070;13
20410;14.90384615;2.701619311;0;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;4720;16;4970;9
20415;10.68376068;2.368724895;1;0;1;0;0;0;0;1;0;0;11;1.21;1.331;1.4641;5700;17;8770;21
20416;43.70629371;3.777492112;0;1;0;0;0;0;0;1;0;0;19.5;3.8025;7.414875;14.45900625;4000;13;8680;20
20423;11.05769231;2.403126322;0;0;1;0;0;0;0;1;0;0;31;9.61;29.791;92.3521;5250;17;9480;22
20425;16.82692308;2.822980168;0;0;1;0;0;0;0;1;0;0;37;13.69;50.653;187.4161;5620;17;4990;9
20427;20.19230769;3.005301725;1;0;0;0;1;0;0;1;0;0;9;0.81;0.729;0.6561;2310;8;7860;17
20428;20.19230769;3.005301725;1;0;0;0;1;0;0;1;0;0;17;2.89;4.913;8.3521;2310;8;7860;17
20443;16.82692308;2.822980168;0;0;1;0;0;0;0;1;0;0;10;1;1;1;9130;22;6170;10
20449;25.48076923;3.23792402;0;0;1;0;0;0;0;1;0;0;40;16;64;256;1965;5;7390;14
20451;12.01923077;2.486507931;0;0;1;0;0;0;0;1;0;0;14;1.96;2.744;3.8416;7240;20;8880;21
20452;12.01923077;2.486507931;0;0;1;0;0;0;0;1;0;0;15;2.25;3.375;5.0625;6230;19;770;4
20454;33.65384615;3.516127348;1;0;0;0;0;1;0;1;0;0;12;1.44;1.728;2.0736;2100;7;7270;14
20456;10.43956044;2.345602478;1;0;1;0;0;0;0;1;0;0;14;1.96;2.744;3.8416;4110;13;8680;20
20459;36.05769231;3.58512022;0;0;1;0;0;0;0;1;0;0;29;8.41;24.389;70.7281;7200;20;8770;21
20465;17.30769231;2.851151045;0;0;1;0;0;0;0;1;0;0;7;0.49;0.343;0.2401;4760;16;5790;9
20497;18.12130178;2.89708814;0;0;1;0;0;0;0;1;0;0;12;1.44;1.728;2.0736;7750;21;770;4
20506;10.25641026;2.327902901;0;0;1;0;0;0;0;1;0;0;9;0.81;0.729;0.6561;6800;19;490;2
20520;21.63461538;3.074294596;0;0;1;0;0;0;0;1;0;0;30;9;27;81;9130;22;6170;10
20530;7.211538462;1.975682307;0;0;1;0;0;0;0;1;0;0;16;2.56;4.096;6.5536;5700;17;380;2
20555;28.88888889;3.363457054;0;0;0;0;1;0;0;1;0;0;4;0.16;0.064;0.0256;3255;10;8190;18
20556;12.72735043;2.543753255;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;1107;3;7870;17
20578;14.42307692;2.668829488;0;0;1;0;0;0;0;1;0;0;27;7.29;19.683;53.1441;7750;21;3190;6
20605;19.71153846;2.981204173;1;0;0;1;0;0;0;1;0;0;31;9.61;29.791;92.3521;5810;17;6870;12
20606;13.94230769;2.634927936;0;0;0;0;1;0;0;1;0;0;11;1.21;1.331;1.4641;4620;15;7890;17
20607;32.21153846;3.472324726;0;0;1;0;0;0;0;1;0;0;16;2.56;4.096;6.5536;7410;20;570;3
20618;22.11538462;3.096273503;1;0;0;0;0;1;0;1;0;0;7;0.49;0.343;0.2401;230;1;7870;17
20653;9.935897436;2.296154203;1;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;3500;10;8270;18
20657;35.57692308;3.571697199;0;0;0;0;1;0;0;1;0;0;21;4.41;9.261;19.4481;800;2;2880;6
20659;96.15384615;4.565949473;1;0;0;0;0;1;0;1;0;0;1;0.01;0.001;0.0001;2100;7;4670;9
20664;44.01709402;3.784578059;0;0;0;0;1;0;0;1;0;0;29;8.41;24.389;70.7281;1106;3;6680;11
20679;38.46153846;3.649658741;0;0;0;1;0;0;0;1;0;0;14.5;2.1025;3.048625;4.42050625;6440;19;770;4
20696;29.91452991;3.398344313;0;0;1;0;0;0;0;1;0;0;16;2.56;4.096;6.5536;7330;20;1280;5
20744;11.05769231;2.403126322;1;0;1;0;0;0;0;1;0;0;11;1.21;1.331;1.4641;5810;17;9380;22
20752;14.42307692;2.668829488;0;0;0;1;0;0;0;1;0;0;3.5;0.1225;0.042875;0.01500625;5350;17;5590;9
20755;24.51923077;3.199457739;1;0;0;0;0;1;0;1;0;0;15;2.25;3.375;5.0625;2010;6;8190;18
20765;36.53846154;3.598365447;0;0;0;0;0;1;0;1;0;0;5;0.25;0.125;0.0625;430;1;3580;6
20766;21.67832168;3.07631276;0;0;0;0;1;0;0;1;0;0;17;2.89;4.913;8.3521;4760;16;4795;9
20767;59.61538462;4.087913672;0;0;0;0;1;0;0;1;0;0;27;7.29;19.683;53.1441;5000;17;7590;16
20768;29.95192308;3.399593532;1;0;0;1;0;0;0;1;0;0;3.5;0.1225;0.042875;0.01500625;120;1;6870;12
20769;74.51923077;4.311057223;0;0;0;1;0;0;0;1;0;0;5.5;0.3025;0.166375;0.09150625;910;2;6870;12
20774;21.79487179;3.081674703;1;0;0;1;0;0;0;1;0;0;10;1;1;1;4700;16;5390;9
20777;16.82692308;2.822980168;0;0;1;0;0;0;0;1;0;0;33;10.89;35.937;118.5921;4220;14;4470;8
20778;19.23076923;2.95651156;0;0;1;0;0;0;0;1;0;0;32;10.24;32.768;104.8576;7750;21;3570;6
20783;11.09467456;2.406465223;1;0;0;1;0;0;0;1;0;0;33.5;11.2225;37.595375;125.9445063;5700;17;7770;16
20789;16.82692308;2.822980168;0;0;0;1;0;0;0;1;0;0;14.5;2.1025;3.048625;4.42050625;9130;22;6290;10
20790;24.03846154;3.179655112;0;0;0;1;0;0;0;1;0;0;6.5;0.4225;0.274625;0.17850625;5100;17;6870;12
20799;25;3.218875825;1;0;0;0;1;0;0;1;0;0;27;7.29;19.683;53.1441;100;1;770;4
20801;21.27659574;3.057607677;1;0;0;0;1;0;0;1;0;0;2;0.04;0.008;0.0016;4850;16;4470;8
20803;19.23076923;2.95651156;1;0;0;0;1;0;0;1;0;0;18;3.24;5.832;10.4976;3645;11;7970;18
20805;43.26923077;3.767441777;0;0;0;0;0;1;0;1;0;0;11;1.21;1.331;1.4641;1007;3;2290;5
20806;12.30769231;2.510224458;1;0;0;0;1;0;0;1;0;0;2;0.04;0.008;0.0016;4720;16;8560;19
20826;26.44230769;3.274965292;1;0;0;0;1;0;0;1;0;0;23;5.29;12.167;27.9841;2145;7;7270;14
20830;13.62179487;2.611671074;0;0;0;1;0;0;0;1;0;0;5.5;0.3025;0.166375;0.09150625;1.00E+05;21;5190;9
20832;5.769230769;1.752538756;0;0;0;0;1;0;0;1;0;0;3;0.09;0.027;0.0081;700;2;7390;14
20837;16.82692308;2.822980168;0;0;0;1;0;0;0;1;0;0;9.5;0.9025;0.857375;0.81450625;700;2;7390;14
20866;34.61538462;3.544298225;0;0;1;0;0;0;0;1;0;0;5;0.25;0.125;0.0625;220;1;770;4
20870;17.09401709;2.838728525;0;0;1;0;0;0;0;1;0;0;8;0.64;0.512;0.4096;6720;19;7790;16
20875;16.10017889;2.778830383;1;0;0;1;0;0;0;1;0;0;13.5;1.8225;2.460375;3.32150625;7750;21;3570;6
20876;9.615384615;2.26336438;0;0;1;0;0;0;0;1;0;0;16;2.56;4.096;6.5536;3740;12;9470;22
20877;9.615384615;2.26336438;1;0;1;0;0;0;0;1;0;0;19;3.61;6.859;13.0321;9620;22;5380;9
20884;11.92307692;2.478475759;0;0;1;0;0;0;0;1;0;0;24;5.76;13.824;33.1776;9600;22;1880;5
20890;48.07692308;3.872802292;1;0;0;0;0;1;0;1;0;0;32;10.24;32.768;104.8576;2400;8;7860;17
20894;19.23076923;2.95651156;0;0;1;0;0;0;0;1;0;0;16;2.56;4.096;6.5536;7720;21;3470;6
20895;22.36135957;3.10733445;0;0;0;0;1;0;0;1;0;0;16;2.56;4.096;6.5536;850;2;6990;12
20896;22.64957265;3.120140984;1;0;0;0;1;0;0;1;0;0;14;1.96;2.744;3.8416;1050;3;6870;12
20898;27.1978022;3.303136168;1;0;0;0;0;1;0;1;0;0;0;0;0;0;4850;16;4470;8
20900;29.58579882;3.387294476;0;0;0;0;1;0;0;1;0;0;26;6.76;17.576;45.6976;2630;9;1880;5
20903;12.54180602;2.529067546;0;0;0;0;1;0;0;1;0;0;13;1.69;2.197;2.8561;2310;8;7860;17
20905;18.75;2.931193752;1;0;0;1;0;0;0;1;0;0;9;0.81;0.729;0.6561;50;1;8690;20
20912;14.42307692;2.668829488;0;0;1;0;0;0;0;1;0;0;7;0.49;0.343;0.2401;4700;16;4690;9
20914;13.73626374;2.620039324;1;0;1;0;0;0;0;1;0;0;25;6.25;15.625;39.0625;4720;16;5380;9
20915;9.135769231;2.212197393;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2310;8;7860;17
20916;9.038461538;2.201488976;0;1;0;0;0;0;0;1;0;0;11;1.21;1.331;1.4641;7750;21;3875;6
20917;18.02884615;2.891973039;0;0;0;1;0;0;0;1;0;0;20.5;4.2025;8.615125;17.66100625;9600;22;4470;8
20920;12.69230769;2.540996116;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;2010;6;8370;18
20921;9.375;2.238046572;1;0;0;0;0;1;0;1;0;0;9;0.81;0.729;0.6561;2310;8;7860;17
20925;23.07692308;3.138833117;1;0;0;0;1;0;0;1;0;0;26;6.76;17.576;45.6976;120;1;7870;17
20926;32.05128205;3.467337184;0;0;0;0;0;1;0;1;0;0;24;5.76;13.824;33.1776;4710;16;6990;12
20930;14.42307692;2.668829488;0;0;0;1;0;0;0;1;0;0;8.5;0.7225;0.614125;0.52200625;7210;20;8770;21
20935;24.03846154;3.179655112;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;4710;16;7080;13
20937;9.615384615;2.26336438;0;0;0;1;0;0;0;1;0;0;16.5;2.7225;4.492125;7.41200625;5620;17;4470;8
20942;11.43451143;2.436636101;1;0;0;1;0;0;0;1;0;0;4.5;0.2025;0.091125;0.04100625;310;1;8680;20
20949;16.45710059;2.800757031;0;0;1;0;0;0;0;1;0;0;12;1.44;1.728;2.0736;6440;19;770;4
20955;20;2.995732274;1;0;0;1;0;0;0;1;0;0;8.5;0.7225;0.614125;0.52200625;350;1;8090;18
20968;12.94378698;2.560615903;0;0;1;0;0;0;0;1;0;0;20;4;8;16;7720;21;3470;6
21014;21.15384615;3.05182174;0;0;0;1;0;0;0;1;0;0;16.5;2.7225;4.492125;7.41200625;4840;16;770;4
21030;22.11538462;3.096273503;0;0;1;0;0;0;0;1;0;0;20;4;8;16;7200;20;4670;9
21067;9.615384615;2.26336438;1;0;0;1;0;0;0;1;0;0;3;0.09;0.027;0.0081;8140;21;3570;6
21080;12.23776224;2.504526437;1;0;0;1;0;0;0;1;0;0;39.5;15.6025;61.629875;243.4380063;7750;21;3570;6
21085;11.53846154;2.445685937;0;0;1;0;0;0;0;1;0;0;7;0.49;0.343;0.2401;9620;22;3490;6
21086;11.53846154;2.445685937;1;0;1;0;0;0;0;1;0;0;7;0.49;0.343;0.2401;7700;21;3570;6
21087;13.5;2.602689685;1;0;1;0;0;0;0;1;0;0;6;0.36;0.216;0.1296;7750;21;3570;6
21101;16.82692308;2.822980168;1;0;0;1;0;0;0;1;0;0;33.5;11.2225;37.595375;125.9445063;8740;21;2370;5
21106;9.615384615;2.26336438;1;0;0;0;1;0;0;1;0;0;12;1.44;1.728;2.0736;7840;21;4970;9
21112;16.82788462;2.823037309;1;0;0;1;0;0;0;1;0;0;14;1.96;2.744;3.8416;4750;16;4670;9
21116;11.13360324;2.409967854;1;0;0;0;1;0;0;1;0;0;10;1;1;1;430;1;5070;9
21118;16.25;2.788092909;1;0;0;0;1;0;0;1;0;0;8;0.64;0.512;0.4096;3620;11;7970;18
21125;26.44230769;3.274965292;1;0;0;0;0;1;0;1;0;0;4;0.16;0.064;0.0256;1050;3;7970;18
21130;19.23076923;2.95651156;0;0;0;0;1;0;0;1;0;0;4;0.16;0.064;0.0256;700;2;3570;6
21132;10.79326923;2.37892272;1;0;1;0;0;0;0;1;0;0;18;3.24;5.832;10.4976;4720;16;4670;9
21133;33.65384615;3.516127348;1;0;0;0;1;0;0;1;0;0;5;0.25;0.125;0.0625;630;2;3570;6
21139;19.23076923;2.95651156;0;0;0;0;1;0;0;1;0;0;11;1.21;1.331;1.4641;1410;4;3380;6
21150;8.653846154;2.158003864;0;1;0;0;0;0;0;1;0;0;22;4.84;10.648;23.4256;7330;20;2290;5
21165;8.413461538;2.129832987;1;0;0;0;1;0;0;1;0;0;5;0.25;0.125;0.0625;4720;16;5680;9
21170;12.98076923;2.563468972;1;0;1;0;0;0;0;1;0;0;8;0.64;0.512;0.4096;3620;11;8090;18
21174;13.73626374;2.620039324;1;0;0;0;1;0;0;1;0;0;27;7.29;19.683;53.1441;4110;13;8680;20
21176;5.769230769;1.752538756;0;0;0;0;1;0;0;1;0;0;1;0.01;0.001;0.0001;2310;8;7860;17
21191;14.0224359;2.640658611;0;0;0;1;0;0;0;1;0;0;9;0.81;0.729;0.6561;3930;12;5380;9
21203;8.317307692;2.118338608;0;0;0;1;0;0;0;1;0;0;12.5;1.5625;1.953125;2.44140625;5120;17;7390;14
21205;21.66666667;3.075774981;0;0;0;0;1;0;0;1;0;0;3;0.09;0.027;0.0081;2825;9;9470;22
